employee_id,first_name,last_name,department,sub_department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_title,job_level,employment_type,contract_type,work_location,city,region,salary,bonus_target_pct,hire_date,term_date,term_type,term_reason,active_status,gender,age,ethnicity,education,years_experience,performance_rating,engagement_score,absence_days,overtime_hours,training_hours,promotion_last_3yrs,salary_band,marital_status
1200000567,Carly,Palmer,Procurement,Supplier Management,1200000545,1200000540,1200000005,1200000004,Supplier Manager Analyst,Individual Contributor,Permanent,Full Time,Head Office Manchester,Manchester,North West,28600,0.4,31/10/2024,,,,1,Female,23,White British,Bachelor's,5,3.8,80,3,0,24,No,Band E,Single
1200000570,Sarah,Hewitt,Procurement,Supplier Management,1200000545,1200000540,1200000005,1200000004,Supplier Manager Analyst,Individual Contributor,Permanent,Full Time,Head Office Manchester,Manchester,North West,33700,0,25/12/2021,,,,1,Male,33,White British,Bachelor's,12,3.3,81,4,0,13,No,Band C,Single
1200000571,Kieran,Mitchell,Procurement,Supplier Management,1200000545,1200000540,1200000005,1200000004,Supplier Manager Analyst,Individual Contributor,Contractor,Part Time,Head Office Manchester,Manchester,North West,31600,0.3,22/12/2025,,,,1,Female,27,White British,Bachelor's,8,3,70,5,1,7,No,Band D,Married
1200000572,Anna,Powell,Procurement,Supplier Management,1200000545,1200000540,1200000005,1200000004,Supplier Manager Analyst,Individual Contributor,Permanent,Full Time,Head Office Manchester,Manchester,North West,34800,0.4,02/10/2025,,,,1,Male,22,White Other,Vocational/Apprenticeship,0,2.8,85,3,7,6,Yes,Band B,Single
1200000575,Abdul,Roberts,Legal,Commercial,1200000004,,,,General Counsel,Director,Permanent,Full Time,Head Office Manchester,Manchester,North West,120800,34.2,09/09/2021,,,,1,Male,46,Asian British,Bachelor's,25,4.2,66,4,0,25,No,Band A,Single
1200000577,Natalie,Jones,Legal,Commercial,1200000575,1200000004,,,Commercial Legal Manager,Senior Manager,Permanent,Full Time,Head Office Manchester,Manchester,North West,91400,17.6,12/07/2021,,,,1,Female,40,White British,Vocational/Apprenticeship,19,4.1,79,2,0,8,Yes,Band A,Divorced
1200000579,Barry,Williams,Legal,Compliance,1200000575,1200000004,,,Compliance Manager,Senior Manager,Permanent,Full Time,Head Office London,London,London,98500,21.2,14/01/2025,,,,1,Female,37,White British,Bachelor's,19,3.3,84,6,0,22,No,Band A,Single
1200000581,Lauren,McCarthy,Legal,Commercial,1200000577,1200000575,1200000004,,Commercial Legal Advisor,Individual Contributor,Permanent,Full Time,Head Office Manchester,Manchester,North West,35100,0.6,02/11/2022,,,,1,Female,30,White British,A-Level,9,3.9,53,2,5,8,Yes,Band B,Married
1200000584,Albert,Davies,Legal,Commercial,1200000577,1200000575,1200000004,,Commercial Legal Advisor,Individual Contributor,Permanent,Full Time,Head Office Manchester,Manchester,North West,26700,0,15/12/2025,,,,1,Male,26,White British,Vocational/Apprenticeship,8,3.2,43,0,2,14,No,Band F,Married
1200000585,Nicole,Wood,Legal,Commercial,1200000577,1200000575,1200000004,,Commercial Legal Advisor,Individual Contributor,Permanent,Full Time,Head Office Manchester,Manchester,North West,27600,1.8,10/04/2024,,,,1,Female,28,White Other,A-Level,9,3.2,59,4,4,46,No,Band E,Married
1200000588,Joan,Bell,Legal,Commercial,1200000577,1200000575,1200000004,,Commercial Legal Advisor,Individual Contributor,Permanent,Full Time,Head Office Manchester,Manchester,North West,26200,0,25/10/2023,,,,1,Female,24,White British,A-Level,3,3.1,98,6,5,9,No,Band F,Single
1200000591,Dorothy,Wilkinson,Legal,Compliance,1200000579,1200000575,1200000004,,Compliance Analyst,Individual Contributor,Permanent,Full Time,Head Office Manchester,Manchester,North West,34800,0,12/11/2025,,,,1,Female,18,White British,A-Level,0,4.5,59,3,11,20,No,Band B,Single
1200000592,Dominic,Wright,Legal,Compliance,1200000579,1200000575,1200000004,,Compliance Analyst,Individual Contributor,Permanent,Full Time,Head Office London,London,London,34500,0,13/12/2024,,,,1,Female,24,Asian British,Vocational/Apprenticeship,3,3.1,59,1,12,29,No,Band C,Single
1200000593,Joyce,Payne,Legal,Compliance,1200000579,1200000575,1200000004,,Compliance Analyst,Individual Contributor,Permanent,Full Time,Head Office Manchester,Manchester,North West,32900,0.6,18/11/2024,,,,1,Female,20,White British,A-Level,0,5,41,3,9,11,No,Band C,Single
1200000594,Danny,Rowe,Warehouse,Inventory,1200000005,1200000004,,,Warehouse Director,Director,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,107100,33.5,12/04/2023,,,,1,Male,45,White British,Bachelor's,25,3.7,89,5,0,21,No,Band A,Married
1200000597,Dale,Clayton,Warehouse,Inventory,1200000594,1200000005,1200000004,,Warehouse Manager,Senior Manager,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,85900,16.8,05/02/2021,,,,1,Male,39,White British,Bachelor's,17,4.2,86,6,0,13,No,Band A,Single
1200000600,Callum,Lamb,Warehouse,Inventory,1200000594,1200000005,1200000004,,Warehouse Manager,Senior Manager,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,83100,20.5,12/11/2025,,,,1,Female,27,Asian British,Master's,6,3.7,100,2,0,11,No,Band A,Single
1200000601,Bethany,Murphy,Warehouse,Inventory,1200000594,1200000005,1200000004,,Warehouse Manager,Senior Manager,Fixed-Term,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,72100,16.8,14/06/2021,,,,1,Male,42,White British,Master's,24,4.2,78,2,0,9,No,Band A,Married
1200000604,Leslie,Carter,Warehouse,Inventory,1200000594,1200000005,1200000004,,Warehouse Manager,Senior Manager,Permanent,Full Time,Rugby DC,Rugby,West Midlands,84400,15.1,25/11/2025,,,,1,Male,38,Asian British,Vocational/Apprenticeship,17,3.8,64,5,0,39,No,Band A,Single
1200000606,Karl,White,Warehouse,Goods In,1200000597,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,57000,13.9,07/02/2024,,,,1,Male,26,White British,Bachelor's,8,4.2,55,5,0,20,No,Band A,Single
1200000609,Rhys,Smith,Warehouse,Picking,1200000597,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,57100,11.1,17/09/2024,,,,1,Female,35,Mixed,Master's,15,3.4,54,5,0,18,No,Band A,Married
1200000611,Simon,Jones,Warehouse,Packing,1200000597,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,65600,14.1,03/11/2024,,,,1,Female,40,White British,Master's,20,4.7,61,5,0,42,No,Band A,Divorced
1200000614,Mathew,Barnett,Warehouse,Inventory,1200000597,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,50200,11.9,22/01/2022,,,,1,Female,34,White Other,Bachelor's,14,2.9,56,2,0,14,No,Band A,Married
1200000616,Clive,Wilson,Warehouse,Dispatch,1200000597,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,50500,12.8,04/11/2021,,,,1,Male,31,White British,Bachelor's,11,4.2,64,4,0,10,No,Band A,Single
1200000617,Janet,Porter,Warehouse,Returns,1200000597,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,54600,14.2,05/08/2025,,,,1,Female,28,Asian British,Bachelor's,9,2.7,88,4,0,21,No,Band A,Married
1200000620,Gail,Thomas,Warehouse,Goods In,1200000600,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,58300,12.5,02/03/2023,,,,1,Female,35,Other Ethnic Group,Vocational/Apprenticeship,13,3.8,36,6,0,12,No,Band A,Married
1200000623,Stephen,Wells,Warehouse,Picking,1200000600,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,65700,10.2,09/04/2024,,,,1,Male,36,White British,A-Level,15,3,73,4,0,12,No,Band A,Married
1200000624,Oliver,Bryant,Warehouse,Packing,1200000600,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,58700,11.8,30/05/2023,,,,1,Male,36,Asian British,Bachelor's,18,3.7,91,8,0,29,No,Band A,Single
1200000626,Graeme,Wyatt,Warehouse,Inventory,1200000600,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,61100,11.4,23/11/2020,,,,1,Male,41,White British,Bachelor's,21,3.1,50,3,0,19,No,Band A,Single
1200000628,Philip,Jones,Warehouse,Dispatch,1200000600,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,48300,10.9,25/11/2023,,,,1,Male,38,White British,PhD,17,3.7,37,4,0,34,No,Band A,Married
1200000631,Kevin,Moore,Warehouse,Returns,1200000600,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,55100,14.1,07/06/2021,,,,1,Male,30,White British,Master's,12,3.5,74,4,0,4,No,Band A,Married
1200000632,Raymond,Hall,Warehouse,Goods In,1200000601,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,66900,12.9,28/12/2025,,,,1,Male,37,White British,Bachelor's,18,3.7,73,3,0,6,No,Band A,Single
1200000634,Pamela,Perkins,Warehouse,Picking,1200000601,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,69000,14,12/06/2020,,,,1,Male,37,White British,Master's,18,3.5,73,4,0,23,No,Band A,Married
1200000636,Jake,Butler,Warehouse,Packing,1200000601,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,69100,12,05/01/2022,,,,1,Male,40,Asian British,A-Level,18,4,71,2,0,23,No,Band A,Divorced
1200000637,Kevin,Hobbs,Warehouse,Inventory,1200000601,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,54900,10.8,20/08/2023,,,,1,Male,30,White British,Bachelor's,12,2.7,63,6,0,28,No,Band A,Divorced
1200000640,Jonathan,Arnold,Warehouse,Dispatch,1200000601,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,55500,11.2,27/03/2025,,,,1,Male,37,White British,Master's,17,3.8,37,4,0,31,Yes,Band A,Divorced
1200000642,Michelle,Whitehead,Warehouse,Returns,1200000601,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,62600,10.7,16/05/2023,,,,1,Female,36,Black British,Master's,14,2.9,55,5,0,20,No,Band A,Single
1200000644,Denise,Allen,Warehouse,Goods In,1200000604,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Rugby DC,Rugby,West Midlands,58100,11.8,14/10/2020,,,,1,Male,40,White British,Bachelor's,19,3.9,96,5,0,36,Yes,Band A,Married
1200000645,Roy,Frost,Warehouse,Picking,1200000604,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Rugby DC,Rugby,West Midlands,48300,13.8,12/03/2024,,,,1,Male,35,White Other,Master's,15,3.5,72,3,0,14,No,Band A,Single
1200000648,Nigel,Wallis,Warehouse,Packing,1200000604,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Rugby DC,Rugby,West Midlands,56600,10.4,09/05/2024,09/12/2025,Voluntary,Better opportunity,0,Female,34,White British,Master's,15,3.5,72,2,0,20,No,Band A,Divorced
1200000651,Leigh,Burke,Warehouse,Inventory,1200000604,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Rugby DC,Rugby,West Midlands,54000,10.7,08/11/2023,,,,1,Female,32,White British,Master's,14,3.2,54,2,0,20,No,Band A,Married
1200000654,Adrian,Warner,Warehouse,Dispatch,1200000604,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Rugby DC,Rugby,West Midlands,52100,13.6,27/10/2019,,,,1,Male,32,White Other,Bachelor's,12,3.1,74,1,0,3,No,Band A,Married
1200000656,Kathleen,Baker,Warehouse,Returns,1200000604,1200000594,1200000005,1200000004,Warehouse Supervisor,Manager,Permanent,Full Time,Rugby DC,Rugby,West Midlands,52800,10.3,24/08/2024,,,,1,Male,26,White Other,Bachelor's,8,3.3,90,2,0,29,No,Band A,Single
1200000659,Abbie,Nelson,Warehouse,Goods In,1200000606,1200000597,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,30500,3.8,28/06/2020,,,,1,Male,41,White Other,GCSE,22,2.9,86,2,78,22,No,Band D,Single
1200000660,Kim,Gill,Warehouse,Goods In,1200000606,1200000597,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,32000,4,04/08/2024,,,,1,Male,25,White British,GCSE,3,2.8,82,4,91,19,No,Band D,Married
1200000662,Kyle,Kent,Warehouse,Picking,1200000609,1200000597,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,32000,4.6,28/10/2024,,,,1,Male,35,White British,Bachelor's,13,2.9,68,5,165,8,No,Band D,Married
1200000663,Joyce,Middleton,Warehouse,Packing,1200000611,1200000597,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,40200,3.2,12/09/2025,,,,1,Male,25,White British,GCSE,5,3.9,63,7,70,16,No,Band B,Single
1200000664,Tina,Miah,Warehouse,Inventory,1200000614,1200000597,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,30600,4.9,27/06/2025,,,,1,Male,27,White British,GCSE,7,3.7,74,5,95,21,No,Band D,Married
1200000666,Thomas,Baker,Warehouse,Inventory,1200000614,1200000597,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,31100,5.1,19/07/2021,15/11/2024,Voluntary,Career progression,0,Male,38,White British,Vocational/Apprenticeship,19,3.3,61,6,122,13,No,Band D,Married
1200000669,Grace,Webb,Warehouse,Dispatch,1200000616,1200000597,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,35300,5.9,02/12/2022,,,,1,Female,39,White British,A-Level,20,3.8,66,1,81,36,No,Band B,Single
1200000672,Jeremy,Woods,Warehouse,Returns,1200000617,1200000597,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,30700,6.3,23/05/2025,,,,1,Male,26,White British,Vocational/Apprenticeship,8,2.7,74,7,108,27,No,Band D,Single
1200000675,Bernard,Goddard,Warehouse,Goods In,1200000620,1200000600,1200000594,1200000005,Warehouse Team Leader,Team Leader,Fixed-Term,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,39900,5.9,27/12/2025,27/03/2026,Voluntary,Career progression,0,Male,22,White British,Bachelor's,3,3.4,59,4,53,9,No,Band B,Single
1200000676,Marion,Noble,Warehouse,Goods In,1200000620,1200000600,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,41600,3.2,17/09/2024,01/11/2025,Voluntary,Personal reasons,0,Male,35,White British,A-Level,15,3.8,72,4,90,28,No,Band B,Single
1200000677,Elliot,Arnold,Warehouse,Picking,1200000623,1200000600,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,40800,4,01/09/2025,,,,1,Male,24,White British,GCSE,2,3.6,64,4,109,28,No,Band B,Single
1200000679,Barry,Richards,Warehouse,Packing,1200000624,1200000600,1200000594,1200000005,Warehouse Team Leader,Team Leader,Fixed-Term,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,36600,5,15/04/2023,,,,1,Female,26,White British,A-Level,4,2.3,74,5,75,4,No,Band B,Married
1200000682,Max,Russell,Warehouse,Inventory,1200000626,1200000600,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,33900,5.3,26/06/2025,,,,1,Male,34,White British,Vocational/Apprenticeship,12,3.7,74,3,147,3,No,Band C,Single
1200000683,Joan,Williams,Warehouse,Inventory,1200000626,1200000600,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,38500,3.5,01/04/2025,,,,1,Female,29,Asian British,GCSE,11,4.3,65,6,81,33,No,Band B,Single
1200000685,Bryan,Phillips,Warehouse,Dispatch,1200000628,1200000600,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,39500,4,17/07/2024,24/11/2024,Involuntary,Dismissal,0,Male,26,White British,A-Level,6,3.6,49,5,33,12,No,Band B,Single
1200000686,Lesley,Holden,Warehouse,Returns,1200000631,1200000600,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Part Time,Doncaster DC,Doncaster,Yorkshire and the Humber,39800,5.6,16/07/2025,,,,1,Male,36,White British,Vocational/Apprenticeship,18,2.9,60,1,99,4,No,Band B,Married
1200000687,Samuel,White,Warehouse,Goods In,1200000632,1200000601,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,40400,6.1,21/04/2023,,,,1,Female,30,White British,A-Level,12,3.5,84,3,47,7,Yes,Band B,Single
1200000690,Eric,Smith,Warehouse,Goods In,1200000632,1200000601,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,39400,5,10/02/2025,,,,1,Female,30,White British,GCSE,8,3,76,2,97,31,No,Band B,Single
1200000692,Dale,Pearce,Warehouse,Picking,1200000634,1200000601,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,37900,5.2,16/01/2023,,,,1,Male,36,White British,Vocational/Apprenticeship,17,3.5,67,7,34,1,No,Band B,Single
1200000694,Albert,Lamb,Warehouse,Packing,1200000636,1200000601,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,41000,4.7,18/10/2025,,,,1,Male,29,White British,GCSE,11,3.5,44,5,39,0,No,Band B,Single
1200000696,Stephen,Hughes,Warehouse,Inventory,1200000637,1200000601,1200000594,1200000005,Warehouse Team Leader,Team Leader,Fixed-Term,Part Time,Leeds DC,Leeds,Yorkshire and the Humber,32600,6,05/09/2024,,,,1,Male,25,Asian British,GCSE,5,3.3,75,5,137,22,Yes,Band C,Single
1200000699,Ben,Clayton,Warehouse,Inventory,1200000637,1200000601,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,30400,4.3,12/01/2024,,,,1,Female,29,White Other,GCSE,8,2.9,66,4,58,7,No,Band D,Married
1200000702,Kenneth,Evans,Warehouse,Dispatch,1200000640,1200000601,1200000594,1200000005,Warehouse Team Leader,Team Leader,Fixed-Term,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,34700,3.8,30/03/2024,,,,1,Male,27,White British,GCSE,9,3.2,79,3,76,26,No,Band C,Married
1200000703,Danielle,Cook,Warehouse,Returns,1200000642,1200000601,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Leeds DC,Leeds,Yorkshire and the Humber,36200,5,03/01/2026,,,,1,Male,33,White British,Bachelor's,14,3.1,52,1,68,15,No,Band B,Single
1200000706,Joel,Harrison,Warehouse,Goods In,1200000644,1200000604,1200000594,1200000005,Warehouse Team Leader,Team Leader,Contractor,Full Time,Rugby DC,Rugby,West Midlands,30300,4.4,23/07/2025,,,,1,Male,31,White British,Vocational/Apprenticeship,12,3.9,60,5,80,23,No,Band D,Single
1200000708,Ashley,Humphreys,Warehouse,Goods In,1200000644,1200000604,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Part Time,Rugby DC,Rugby,West Midlands,33700,3.6,29/11/2021,,,,1,Female,28,Asian British,Vocational/Apprenticeship,8,3.9,93,2,28,16,Yes,Band C,Divorced
1200000709,Garry,Wells,Warehouse,Picking,1200000645,1200000604,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Rugby DC,Rugby,West Midlands,37400,5.2,15/01/2024,,,,1,Male,30,White British,GCSE,10,3.5,79,7,74,28,No,Band B,Married
1200000710,Luke,Smith,Warehouse,Packing,1200000648,1200000604,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Rugby DC,Rugby,West Midlands,31100,5.2,29/03/2023,,,,1,Male,33,Black British,GCSE,13,3.2,70,6,101,34,No,Band D,Married
1200000713,Dennis,Jones,Warehouse,Inventory,1200000651,1200000604,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Rugby DC,Rugby,West Midlands,33100,3.4,17/04/2024,,,,1,Female,34,White British,Vocational/Apprenticeship,15,3,35,5,120,6,No,Band C,Married
1200000714,Trevor,Marshall,Warehouse,Inventory,1200000651,1200000604,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Rugby DC,Rugby,West Midlands,32200,5,17/12/2024,,,,1,Male,26,White British,Vocational/Apprenticeship,5,4.4,81,5,130,12,No,Band D,Married
1200000715,Brandon,Ellis,Warehouse,Dispatch,1200000654,1200000604,1200000594,1200000005,Warehouse Team Leader,Team Leader,Fixed-Term,Part Time,Rugby DC,Rugby,West Midlands,33600,6,22/04/2026,,,,1,Male,22,Other Ethnic Group,Vocational/Apprenticeship,2,4,66,3,41,15,Yes,Band C,Single
1200000716,Rosemary,James,Warehouse,Returns,1200000656,1200000604,1200000594,1200000005,Warehouse Team Leader,Team Leader,Permanent,Full Time,Rugby DC,Rugby,West Midlands,36200,5.9,02/03/2025,,,,1,Male,33,White British,Bachelor's,11,3.9,45,8,65,21,No,Band B,Single
1200000717,Jordan,Harris,Warehouse,Goods In,1200000659,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,30500,0.1,13/03/2022,10/06/2025,Voluntary,Career progression,0,Female,27,White British,Vocational/Apprenticeship,5,3.3,56,8,80,43,No,Band D,Married
1200000719,Reece,Marshall,Warehouse,Goods In,1200000660,1200000606,1200000597,1200000594,Warehouse Operative,Individual Contributor,Fixed-Term,Full Time,Birmingham DC,Birmingham,West Midlands,31600,1.4,14/05/2026,,,,1,Male,20,White Other,GCSE,1,3.2,79,3,107,0,No,Band D,Single
1200000721,Carl,Adams,Warehouse,Picking,1200000662,1200000609,1200000597,1200000594,Picker,Individual Contributor,Permanent,Part Time,Birmingham DC,Birmingham,West Midlands,31400,0,17/10/2023,,,,1,Male,29,White British,Vocational/Apprenticeship,10,4.2,59,1,113,15,No,Band D,Single
1200000724,Jeffrey,Jones,Warehouse,Packing,1200000663,1200000611,1200000597,1200000594,Packer,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,34000,1.1,01/05/2024,11/04/2025,Voluntary,Relocation,0,Male,29,White British,Vocational/Apprenticeship,7,4.9,77,3,61,11,No,Band C,Married
1200000725,Jasmine,Ward,Warehouse,Inventory,1200000664,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Contractor,Full Time,Birmingham DC,Birmingham,West Midlands,29100,2.9,23/12/2022,,,,1,Female,22,White British,GCSE,2,4.2,69,2,176,3,No,Band E,Single
1200000727,Henry,Butcher,Warehouse,Inventory,1200000666,1200000614,1200000597,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,27900,0,04/05/2026,05/07/2026,Voluntary,Career progression,0,Male,20,White British,A-Level,0,3,68,9,57,27,No,Band E,Single
1200000728,Bruce,Price,Warehouse,Dispatch,1200000669,1200000616,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,24500,2.5,22/10/2023,,,,1,Male,23,White British,Bachelor's,4,3.6,82,5,85,21,Yes,Band F,Single
1200000731,Natasha,Smith,Warehouse,Returns,1200000672,1200000617,1200000597,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Birmingham DC,Birmingham,West Midlands,29300,0,02/07/2025,,,,1,Male,18,White British,GCSE,0,2.9,74,7,50,11,No,Band E,Married
1200000733,Darren,Atkinson,Warehouse,Goods In,1200000675,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,35400,0,11/08/2024,,,,1,Male,27,White British,A-Level,8,3.8,62,3,75,0,No,Band B,Married
1200000735,Charles,Baldwin,Warehouse,Goods In,1200000676,1200000620,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,26100,1.5,23/10/2024,,,,1,Male,30,White Other,A-Level,10,4.5,45,1,142,15,No,Band F,Single
1200000736,Max,Watson,Warehouse,Picking,1200000677,1200000623,1200000600,1200000594,Picker,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,34100,1.2,16/09/2023,17/07/2026,Voluntary,Retirement,0,Male,30,White British,A-Level,11,2.8,91,6,115,26,No,Band C,Married
1200000738,Beth,Gallagher,Warehouse,Packing,1200000679,1200000624,1200000600,1200000594,Packer,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,25900,1,29/03/2024,,,,1,Male,28,White Other,Vocational/Apprenticeship,10,4.2,65,4,135,10,Yes,Band F,Married
1200000739,Gillian,Hicks,Warehouse,Inventory,1200000682,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,32800,1.4,25/08/2021,,,,1,Male,28,Asian British,Bachelor's,7,3.4,45,3,128,20,Yes,Band C,Divorced
1200000742,Ashley,Wood,Warehouse,Inventory,1200000683,1200000626,1200000600,1200000594,Inventory Controller,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,26400,0,19/02/2023,,,,1,Male,33,White British,Bachelor's,15,3.1,95,1,132,30,No,Band F,Married
1200000744,Marcus,Anderson,Warehouse,Dispatch,1200000685,1200000628,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,30800,0,26/05/2024,,,,1,Male,23,Asian British,A-Level,3,4,72,8,59,17,No,Band D,Single
1200000745,Adam,Lee,Warehouse,Returns,1200000686,1200000631,1200000600,1200000594,Warehouse Operative,Individual Contributor,Permanent,Full Time,Doncaster DC,Doncaster,Yorkshire and the Humber,24400,2.7,18/05/2023,14/02/2024,Voluntary,Personal reasons,0,Female,23,White British,A-Level,1,4.3,72,4,109,14,No,Band F,Married
